Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6736.0,749.0,668.0,81.0,0.0,89.18558077436582,10.814419225634179,0.0,0.8222018380887629,0.06192453208052776,0.1615156523387994,29.365986335790144,49.738348099392354,1300.0933633458096,1449.544007844255,-149.4506444984454,1.7357721807020154,1.9353057514609546,-0.19953357075893913,930.6989846250991,1.2425887645194915,53642.43507640989,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8918558077436582,0.05861466902217437,0.9413853309778256,0.1081441922563418,0.8525533546522238,0.8918558077436582,0.8690951869292382,0.8363646926470215,0.9829169407486987,0.9095548906901669,0.49404907077703525,0.8918558077436582,1.116,0.021,1.06,0.02,1060.0,20.0,4.3366132E7,3508791.0,413512.0,98.93190921228305,37.427681352914945,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6736.0,749.0,667.0,82.0,0.0,89.0520694259012,10.947930574098798,0.0,0.8200178757197907,0.061633027500770814,0.15995133496183617,29.230145699317124,49.26116551401433,1298.6354393475049,357.6942492052098,940.941190142295,1.7338256867122896,0.47756241549427214,1.2562632712180173,945.7433944811789,1.2626747589868879,54502.743607713084,1.0,291.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890520694259012,0.06071666166673168,0.9392833383332684,0.10947930574098798,0.8541865092594291,0.890520694259012,0.8688665664874907,0.8338357156835868,0.9861662364769518,0.9167076453848804,0.49898127307765866,0.890520694259012,1.138,0.019,1.05,0.02,1050.0,20.0,4.4313352E7,3508791.0,413512.0,99.3324432576769,36.982643524699505,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6736.0,749.0,673.0,76.0,0.0,89.85313751668892,10.146862483311082,0.0,0.8343426700618407,0.06112089629390603,0.16054221563190688,28.98726180409329,49.44314255405798,1298.6354393475049,391.16640843149554,907.4690309160094,1.7338256867122896,0.5222515466375107,1.2115741400747788,932.9066685918297,1.2455362731533106,53762.96917842034,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.8985313751668892,0.052785377096689755,0.9472146229033103,0.10146862483311081,0.8624868191519071,0.8985313751668892,0.8776132335421925,0.8459590677297769,0.9826211291273867,0.9160374591947085,0.5147471171611305,0.8985313751668892,1.118,0.021,1.06,0.02,1060.0,20.0,4.4409097E7,3508791.0,413512.0,98.79839786381842,36.87138406764567,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6736.0,749.0,662.0,87.0,0.0,88.38451268357811,11.615487316421897,0.0,0.8078581116942857,0.06288610654519627,0.1639066329972559,29.82443231035305,50.47930221307069,1298.6354393475049,375.8482915678358,922.7871477796691,1.7338256867122896,0.5018001222534524,1.2320255644588374,935.8478305229544,1.2494630581080832,53932.46694660596,1.0,291.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965753424657534,1.0,0.9982847341337907,0.9971957750464115,1.0,1.0,0.8838451268357811,0.06837435756014688,0.9316256424398531,0.11615487316421896,0.8382242393454995,0.8838451268357811,0.8572080294208316,0.8186238935111495,0.9833252494747436,0.9073696821030958,0.4810115301176172,0.8838451268357811,1.155,0.021,1.09,0.02,1090.0,20.0,4.3909485E7,3508791.0,413512.0,99.06542056074767,37.338673787271844,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6736.0,749.0,662.0,87.0,0.0,88.38451268357811,11.615487316421897,0.0,0.809226166079187,0.06456199278951943,0.1633545018051385,30.62323764139803,50.31664873240178,1298.397353577193,1448.7409484075197,-150.34359483032677,1.7335078151898438,1.934233575977997,-0.2007257607881532,925.9865863789767,1.2362971780760703,53363.08235522858,1.0,290.0,0.0,0.0,1.0,459.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8838451268357811,0.06267759352291496,0.937322406477085,0.11615487316421896,0.8460483666091142,0.8838451268357811,0.8627252758001817,0.8240543256752637,0.9834203163635585,0.9105647630690179,0.4865536700229635,0.8838451268357811,1.157,0.023,1.04,0.02,1040.0,20.0,4.3954989E7,3508791.0,413512.0,98.93190921228305,38.29550511793496,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6737.0,748.0,669.0,79.0,0.0,89.43850267379679,10.561497326203208,0.0,0.8248191628127594,0.0627537190049748,0.16167568937189253,29.780906505863236,49.82848445833391,1295.505541762765,379.987481554883,915.518060207882,1.731959280431504,0.5080046544851377,1.2239546259463663,929.6523914442892,1.2428507907009214,53569.04660872752,1.0,290.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965635738831615,1.0,0.9982788296041308,0.9971898870743809,1.0,1.0,0.8943850267379679,0.06920234466139903,0.9307976553386009,0.10561497326203209,0.8735703602314839,0.8943850267379679,0.873950542471087,0.8378002146885671,0.9836536843866368,0.9184934409619174,0.5417925141153876,0.8943850267379679,1.131,0.02,1.07,0.02,1070.0,20.0,4.5593006E7,3509308.0,412995.0,98.66310160427807,37.767379679144305,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6737.0,748.0,661.0,87.0,0.0,88.36898395721926,11.631016042780749,0.0,0.8078602620087336,0.06355567142135825,0.16616310111937052,30.161487454899472,51.21150578569636,1295.505541762765,402.82577689150645,892.6797648712586,1.731959280431504,0.5385371348816931,1.193422145549811,910.1771968757836,1.216814434325914,52446.83403211756,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8836898395721925,0.06394577861538996,0.93605422138461,0.1163101604278075,0.8405669197113047,0.8836898395721925,0.8592933640538506,0.822962366149112,0.9791522153441301,0.9012691083585664,0.47361049730244437,0.8836898395721925,1.118,0.02,1.05,0.02,1050.0,20.0,4.237433E7,3509308.0,412995.0,98.52941176470588,36.89839572192509,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6737.0,748.0,667.0,81.0,0.0,89.1711229946524,10.828877005347593,0.0,0.8208271970758885,0.06211828786503553,0.1616653752949251,29.479351224845622,49.82530565745254,1295.505541762765,380.84956975510994,914.655972007655,1.731959280431504,0.5091571788169919,1.222802101614512,923.4738796756527,1.2345907482294822,53213.024306249004,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8917112299465241,0.06338654703791598,0.936613452962084,0.10828877005347594,0.8494260556887332,0.8917112299465241,0.8667335115864528,0.8325895183384483,0.9836611341452579,0.9062247703905988,0.4940287226001512,0.8917112299465241,1.08,0.021,1.01,0.02,1010.0,20.0,4.3397067E7,3509308.0,412995.0,98.52941176470588,37.43315508021381,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6737.0,748.0,674.0,74.0,0.0,90.10695187165776,9.893048128342246,0.0,0.8372244163375494,0.06329976327527795,0.1602929022845725,30.040041639522343,49.402309161618646,1295.505541762765,373.0283042108077,922.4772375519574,1.731959280431504,0.498700941458299,1.233258338973205,928.246951621462,1.2409718604565,53488.06142322413,1.0,290.0,0.002183406113537118,1.0,0.9978165938864629,457.0,0.0,0.0,0.9965635738831615,1.0,0.9982788296041308,0.9971898870743809,1.0,1.0,0.9010695187165776,0.06034975978832984,0.9396502402116703,0.09893048128342247,0.8897955518579588,0.9010695187165776,0.8821845845559896,0.8508070026613349,0.9851486020345249,0.9192279811119416,0.5558970453284552,0.9010695187165776,1.112,0.019,1.04,0.02,1040.0,20.0,4.3987261E7,3509308.0,412995.0,98.52941176470588,38.10160427807481,?,-1.0
census-chborn-weka.filters.unsupervised.attribute.ReplaceMissingValues,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 5 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01612012034E7,6737.0,748.0,675.0,73.0,0.0,90.24064171122994,9.759358288770054,0.0,0.84000375055306,0.06162970789897295,0.1588446355917242,29.22505771426416,48.913714094137056,1298.7264721285403,375.15262135577206,923.5738507727683,1.736265337070241,0.5015409376414065,1.2347243994288346,939.7766921212724,1.2563859520337866,54167.34938330641,1.0,290.0,0.0,0.0,1.0,458.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024064171122995,0.05701758332783146,0.9429824166721684,0.09759358288770054,0.8682968267656215,0.9024064171122995,0.8809260852837595,0.8486434620802668,0.9844768740144884,0.9263176785247172,0.53113523485171,0.9024064171122995,1.136,0.02,1.08,0.02,1080.0,20.0,4.3995706E7,3509308.0,412995.0,98.79679144385027,37.49999999999996,?,-1.0
